id,sentence,label
1455,연구지원팀 연락처 뭐야?,3
1456,자율전공학부 사무실 전화번호 알려줘.,3
1457,입학사정관실 연락처 뭐야?,3
1458,기숙사 관리팀 연락처 알려줘.,3
1459,시설관리팀 사무실 전화번호 뭐야?,3
1460,건설관리팀 연락처 알려줘.,3
1461,재무팀 사무실 전화번호 뭐야?,3
1462,홍보팀 연락처 좀 알려줄래?,3
1463,디자인연구팀 연락처 뭐야?,3
1464,국제학생지원팀 전화번호 알아?,3
1465,김영훈 교수님 연락처 뭐야?,3
1466,이수연 교수님 전화번호 좀 알려줄래?,3
1467,박준성 교수님 연락처 뭐야?,3
1468,정예은 교수님 전화번호 알려줘.,3
1469,최명호 교수님 연락처 알려줄래?,3
1470,한지은 교수님 전화번호 좀 알려줘.,3
1471,오지석 교수님 연락처 뭐야?,3
1472,서은지 교수님 전화번호 알아?,3
1473,장우영 교수님 연락처 좀 알려줘.,3
1474,유지은 교수님 전화번호 뭐야?,3
1475,미술사학부 사무실 전화번호 알려줘.,3
1476,정치외교학부 사무실 연락처 좀 알려줄래?,3
1477,심리학부 사무실 번호 뭐야?,3
1478,사회학과 사무실 연락처 알려줘.,3
1479,체육교육과 사무실 전화번호 뭐야?,3
1480,무용학과 사무실 연락처 뭐야?,3
1481,영화영상학과 사무실 번호 알려줘.,3
1482,신문방송학과 사무실 전화번호 뭐야?,3
1483,연극영화학과 사무실 연락처 좀 알려줄래?,3
1484,법학부 사무실 전화번호 뭐야?,3
1485,학사지원처 연락처 뭐야?,3
1486,경영지원팀 사무실 전화번호 알아?,3
1487,대학원 행정팀 연락처 뭐야?,3
1488,연구개발팀 전화번호 알려줘.,3
1489,도서관 관리팀 사무실 전화번호 뭐야?,3
1490,기획관리팀 전화번호 뭐야?,3
1491,교육지원팀 사무실 연락처 알려줄래?,3
1492,인사팀 전화번호 뭐야?,3
1493,시설운영팀 연락처 알려줘.,3
1494,홍보지원팀 사무실 전화번호 뭐야?,3
1495,김태우 교수님 연락처 뭐야?,3
1496,박상민 교수님 전화번호 좀 알려줘.,3
1497,이지훈 교수님 연락처 뭐야?,3
1498,정혜민 교수님 전화번호 알려줘.,3
1499,최경민 교수님 연락처 알아?,3
1500,한상욱 교수님 전화번호 뭐야?,3
1501,오준혁 교수님 연락처 뭐야?,3
1502,서지은 교수님 전화번호 좀 알려줄래?,3
1503,장동현 교수님 연락처 뭐야?,3
1504,유태영 교수님 전화번호 알아?,3
1505,교육학부 사무실 전화번호 좀 알려줘.,3
1506,미학부 사무실 연락처 알아?,3
1507,디자인학과 사무실 이메일 주소 뭐야?,3
1508,금속조형학과 사무실 운영 시간 알려줘.,3
1509,도예유리학과 사무실 어디야?,3
1510,판화학과 사무실 연락처 뭐야?,3
1511,섬유패션디자인과 사무실 위치 알려줘.,3
1512,회화과 사무실 전화번호 뭐야?,3
1513,조각과 사무실 연락처 뭐야?,3
1514,동양화학과 사무실 전화번호 뭐야?,3
1515,학생회관 총무 담당자 번호 알려줘.,3
1516,도서관 사서 전화번호 알려줄래?,3
1517,학사지원센터 상담원 연락처 뭐야?,3
1518,기숙사 관리자 번호 알아?,3
1519,스포츠센터 운영 담당자 연락처 알려줘.,3
1520,국제교류센터 직원 연락처 뭐야?,3
1521,학생지원센터 상담사 전화번호 뭐야?,3
1522,캠퍼스 보안 담당자 연락처 알려줘.,3
1523,식당 관리자 전화번호 알아?,3
1524,시설관리 담당자 번호 알려줄래?,3
1525,학생회 사무국 직원 전화번호 뭐야?,3
1526,도서관 자료실 담당자 번호 알려줘.,3
1527,학사지원팀 담당자 연락처 알아?,3
1528,기숙사 생활상담사 연락처 알려줄래?,3
1529,체육관 관리자 전화번호 뭐야?,3
1530,국제협력팀 직원 연락처 뭐야?,3
1531,학생복지센터 상담사 번호 알려줘.,3
1532,캠퍼스 경비 책임자 연락처 뭐야?,3
1533,교내 카페 관리자 전화번호 뭐야?,3
1534,시설 유지보수 담당자 번호 알려줘.,3
1535,학생상담센터 직원 전화번호 뭐야?,3
1536,도서관 정보서비스 담당자 번호 뭐야?,3
1537,학사운영팀 직원 전화번호 알려줘.,3
1538,기숙사 청소 담당자 연락처 알려줘.,3
1539,체육관 트레이너 전화번호 뭐야?,3
1540,국제학생지원팀 담당자 연락처 뭐야?,3
1541,학생복지팀 직원 전화번호 뭐야?,3
1542,캠퍼스 안전관리 담당자 연락처 알려줘.,3
1543,식당 조리사 전화번호 뭐야?,3
1544,시설관리팀 직원 연락처 뭐야?,3
1545,학생활동지원센터 직원 번호 뭐야?,3
1546,도서관 이용안내 담당자 전화번호 알아?,3
1547,학사운영지원팀 담당자 연락처 뭐야?,3
1548,기숙사 보안 담당자 번호 알려줄래?,3
1549,체육센터 운영자 전화번호 뭐야?,3
1550,국제교류팀 직원 연락처 알아?,3
1551,학생상담사 번호 알려줘.,3
1552,캠퍼스 보안팀 직원 전화번호 뭐야?,3
1553,식당 운영자 연락처 뭐야?,3
1554,시설관리자 번호 알려줘.,3
1555,학생지원부 담당자 번호 알아?,3
1556,도서관 대출 담당자 전화번호 알려줄래?,3
1557,학사관리팀 직원 연락처 뭐야?,3
1558,기숙사 시설 담당자 연락처 알려줘.,3
1559,스포츠센터 담당자 번호 뭐야?,3
1560,국제학생 지원팀 직원 전화번호 뭐야?,3
1561,학생복지 담당자 연락처 알려줄래?,3
1562,캠퍼스 안전팀 직원 연락처 뭐야?,3
1563,교내 매점 관리자 번호 뭐야?,3
1564,시설보수팀 담당자 연락처 알려줘.,3
1565,학생활동팀 직원 전화번호 뭐야?,3
1566,도서관 멀티미디어 담당자 번호 알려줘.,3
1567,학사지원부 담당자 연락처 뭐야?,3
1568,기숙사 시설 관리자 전화번호 뭐야?,3
1569,체육부 담당자 번호 알려줄래?,3
1570,국제협력팀 직원 전화번호 알아?,3
1571,학생상담센터 상담원 번호 뭐야?,3
1572,캠퍼스 안전 관리 담당자 연락처 뭐야?,3
1573,식당 운영팀 직원 번호 알아?,3
1574,시설운영 담당자 전화번호 뭐야?,3
1575,학생회관 관리 담당자 연락처 뭐야?,3
1576,도서관 운영팀 직원 번호 알아?,3
1577,학사운영부 직원 전화번호 뭐야?,3
1578,기숙사 생활 담당자 연락처 알려줄래?,3
1579,체육관 운영팀 직원 번호 뭐야?,3
1580,국제교류부 직원 전화번호 뭐야?,3
1581,학생지원팀 상담원 번호 알려줘.,3
1582,캠퍼스 안전 책임자 연락처 뭐야?,3
1583,교내 편의점 관리자 전화번호 뭐야?,3
1584,시설지원팀 직원 연락처 뭐야?,3
1585,학생복지팀 상담사 번호 알아?,3
1586,도서관 사서 연락처 알려줄래?,3
1587,학사운영센터 직원 전화번호 뭐야?,3
1588,기숙사 관리팀 직원 연락처 뭐야?,3
1589,스포츠센터 관리자 번호 알려줄래?,3
1590,국제학생지원부 직원 전화번호 뭐야?,3
1591,학생생활지원센터 상담원 연락처 뭐야?,3
1592,캠퍼스 보안팀 담당자 번호 뭐야?,3
1593,교내 서점 관리자 전화번호 뭐야?,3
1594,시설유지 담당자 연락처 뭐야?,3
1595,학생상담센터 상담원 전화번호 뭐야?,3
1596,도서관 안내 담당자 번호 알아?,3
1597,학사운영팀 직원 연락처 뭐야?,3
1598,기숙사 생활관리팀 직원 번호 뭐야?,3
1599,체육센터 운영팀 직원 전화번호 뭐야?,3
1600,국제교류지원팀 직원 연락처 뭐야?,3
1601,학생지원센터 직원 번호 알려줄래?,3
1602,캠퍼스 보안 책임자 전화번호 뭐야?,3
1603,교내 카페 운영자 연락처 뭐야?,3
1604,시설관리팀 직원 번호 알아?,3
1605,학생지원팀 담당자 연락처 뭐야?,3
1606,도서관 정보 담당자 전화번호 뭐야?,3
1607,학사운영센터 상담원 번호 알아?,3
1608,기숙사 담당자 연락처 알려줄래?,3
1609,스포츠센터 운영자 번호 뭐야?,3
1610,국제교류부 직원 번호 알아?,3
1611,학생상담센터 담당자 전화번호 뭐야?,3
1612,캠퍼스 안전관리팀 직원 연락처 뭐야?,3
1613,교내 편의점 운영자 전화번호 뭐야?,3
1614,시설관리부 직원 번호 알려줘.,3
1615,대학원 행정실 전화번호 뭐야?,3
1616,교직원 식당 운영 담당자 연락처 뭐야?,3
1617,연구지원팀 사무실 번호 알려줘.,3
1618,시설보수팀 연락처 알려줄래?,3
1619,기획처 행정실 전화번호 알려줘.,3
1620,인사팀 연락처 좀 알려줄래?,3
1621,재무팀 행정실 번호 알아?,3
1622,연구처 담당자 전화번호 알려줘.,3
1623,입학처 행정실 연락처 뭐야?,3
1624,정보기술센터 번호 알려줘.,3
1625,장학지원팀 연락처 뭐야?,3
1626,취업지원센터 번호 알려줘.,3
1627,커리어개발센터 연락처 알려줄래?,3
1628,산학협력단 전화번호 알아?,3
1629,대학일자리센터 연락처 뭐야?,3
1630,학생상담지원센터 번호 뭐야?,3
1631,창업지원센터 연락처 알려줘.,3
1632,교육혁신센터 번호 알려줄래?,3
1633,학생경력개발팀 전화번호 뭐야?,3
1634,해외유학지원센터 연락처 뭐야?,3
1635,중앙도서관 전화번호 뭐야?,3
1636,법학도서관 연락처 알려줘.,3
1637,의학도서관 전화번호 알아?,3
1638,공학도서관 연락처 알려줄래?,3
1639,예술도서관 번호 알려줘.,3
1640,과학도서관 전화번호 뭐야?,3
1641,인문사회도서관 연락처 알아?,3
1642,전자도서관 전화번호 뭐야?,3
1643,대학원 도서관 연락처 알려줘.,3
1644,경제학도서관 번호 알아?,3
1645,박물관 전화번호 뭐야?,3
1646,미술관 연락처 알려줘.,3
1647,보건소 전화번호 알아?,3
1648,언어교육원 연락처 알려줄래?,3
1649,평생교육원 번호 뭐야?,3
1650,정보통신원 전화번호 뭐야?,3
1651,출판부 연락처 알려줘.,3
1652,국제학생기숙사 전화번호 알아?,3
1653,전산실 연락처 알려줄래?,3
1654,학술정보관 번호 뭐야?,3
1655,화학과 지원실 전화번호 뭐야?,3
1656,생물학과 지원실 연락처 뭐야?,3
1657,물리학과 지원실 번호 알려줘.,3
1658,수학과 지원실 연락처 알아?,3
1659,지리학과 지원실 번호 뭐야?,3
1660,환경과학과 지원실 전화번호 알아?,3
1661,해양과학과 지원실 연락처 뭐야?,3
1662,통계학과 지원실 번호 알려줄래?,3
1663,천문학과 지원실 전화번호 뭐야?,3
1664,지구과학과 지원실 연락처 뭐야?,3
1665,전산지원팀 전화번호 뭐야?,3
1666,정보보안팀 연락처 알려줘.,3
1667,시스템운영팀 번호 알아?,3
1668,네트워크관리팀 전화번호 뭐야?,3
1669,데이터베이스팀 연락처 알려줄래?,3
1670,웹개발팀 번호 알려줘.,3
1671,소프트웨어지원팀 전화번호 뭐야?,3
1672,정보기획팀 연락처 뭐야?,3
1673,IT서비스팀 전화번호 알아?,3
1674,기술지원팀 연락처 알려줄래?,3
1675,공학연구소 전화번호 뭐야?,3
1676,생명과학연구소 연락처 알려줘.,3
1677,나노기술연구소 번호 알아?,3
1678,환경연구소 전화번호 알려줄래?,3
1679,정보기술연구소 번호 뭐야?,3
1680,에너지연구소 전화번호 뭐야?,3
1681,신소재연구소 연락처 알려줘.,3
1682,경제연구소 전화번호 알아?,3
1683,사회과학연구소 연락처 뭐야?,3
1684,예술연구소 번호 알려줘.,3
1685,학회 사무국 전화번호 뭐야?,3
1686,연구회 사무국 연락처 알려줘.,3
1687,동아리연합회 번호 알아?,3
1688,학생회 사무실 전화번호 알려줄래?,3
1689,학술지 편집부 번호 뭐야?,3
1690,연구기관 사무실 전화번호 뭐야?,3
1691,대학신문사 연락처 알려줘.,3
1692,학회지 편집부 전화번호 알아?,3
1693,학술연구센터 연락처 뭐야?,3
1694,동아리 사무실 번호 알려줘.,3
1695,등록금 관련 문의처 전화번호 뭐야?,3
1696,성적관리팀 연락처 알려줘.,3
1697,수강신청 지원팀 번호 알아?,3
1698,졸업관리팀 전화번호 뭐야?,3
1699,학사행정팀 연락처 알려줄래?,3
1700,학적관리팀 번호 알려줘.,3
1701,교환학생 지원팀 전화번호 뭐야?,3
1702,복학지원팀 연락처 뭐야?,3
1703,성적증명서 발급처 전화번호 알아?,3
1704,학사관리팀 연락처 알려줄래?,3
1705,교육지원팀 전화번호 뭐야?,3
1706,교수학습개발센터 연락처 알려줘.,3
1707,온라인교육센터 번호 알아?,3
1708,평생학습지원팀 전화번호 뭐야?,3
1709,학생학습지원팀 연락처 알려줄래?,3
1710,학부교육개발센터 번호 알려줘.,3
1711,교양교육센터 전화번호 뭐야?,3
1712,전공교육지원팀 연락처 뭐야?,3
1713,학습자지원팀 전화번호 알아?,3
1714,교수지원팀 연락처 알려줄래?,3
1715,오늘 뭐 먹어?,1
1716,오늘 메뉴는 뭐야?,1
1717,오늘 식사 계획은?,1
1718,오늘 뭐 드실 거예요?,1
1719,오늘 점심 뭐야?,1
1720,오늘 저녁 뭐 먹지?,1
1721,오늘 밥 뭐야?,1
1722,오늘의 식단은?,1
1723,오늘 먹을 음식은?,1
1724,오늘 끼니는 뭘로 할까?,1
1725,오늘 중식 뭐 먹어?,1
1726,오늘 점심에 뭐 먹을 거야?,1
1727,오늘 점심 메뉴는?,1
1728,오늘 중식으로 뭐 먹지?,1
1729,오늘 중식 식단은?,1
1730,오늘 점심으로 뭐 먹을까?,1
1731,오늘 점심 뭐 먹을 거야?,1
1732,오늘 중식 계획은 뭐야?,1
1733,오늘 점심 뭐야?,1
1734,오늘 점심 뭐 드실 거예요?,1
1735,학생 식당 오늘 메뉴 뭐야?,1
1736,학생 식당 오늘 뭐 나와?,1
1737,학생 식당에서 뭐 먹어?,1
1738,오늘 학생 식당 메뉴는 뭐야?,1
1739,오늘 학식 뭐야?,1
1740,오늘 학식 메뉴는?,1
1741,오늘 학생 식당에 뭐 나와?,1
1742,학식 메뉴 뭐 있어?,1
1743,오늘 학식으로 뭐 먹지?,1
1744,학생 식당 오늘 뭐 먹을 수 있어?,1
1745,학생 식당 오늘 뭐 있어?,1
1746,오늘 학생 식당에서 뭐 먹지?,1
1747,학생 식당 메뉴 오늘 뭐야?,1
1748,오늘 학식 뭐 나오지?,1
1749,오늘 학식에서 뭐 먹어?,1
1750,오늘 학생 식당 뭐 줄까?,1
1751,학생 식당에서 오늘 뭐 나와?,1
1752,오늘 학식 뭐 있지?,1
1753,오늘 학식에 뭐 나와?,1
1754,학생 식당에 오늘 뭐 있어?,1
1755,어제 아침 뭐 먹었어?,1
1756,오늘 저녁 메뉴는 뭐야?,1
1757,내일 점심 뭐 먹지?,1
1758,어제 점심 뭐였어?,1
1759,오늘 아침 뭐 먹을 거야?,1
1760,내일 저녁 뭐 먹을까?,1
1761,어제 저녁 메뉴는 뭐였어?,1
1762,오늘 점심에 뭐 나와?,1
1763,내일 아침 메뉴는 뭐야?,1
1764,어제 저녁 뭐 먹었어?,1
1765,오늘 조식 메뉴가 뭐야?,1
1766,어제 중식 뭐 먹었어?,1
1767,내일 석식 뭐 먹을 거야?,1
1768,어제 조식은 뭐였어?,1
1769,오늘 중식으로 뭐 나와?,1
1770,내일 조식 메뉴는 뭐야?,1
1771,어제 석식 뭐였어?,1
1772,오늘 석식 뭐 먹지?,1
1773,내일 중식은 뭐 먹을까?,1
1774,어제 중식 메뉴 뭐였어?,1
1775,학생식당 어디야?,1
1776,기숙사 식당은 어디 있어?,1
1777,학생식당 위치가 어디야?,1
1778,기숙사 식당 찾아가려면 어디로 가야 해?,1
1779,학생식당 어떻게 가?,1
1780,기숙사 식당은 어디로 가야 해?,1
1781,학생식당 가는 길 좀 알려줘.,1
1782,기숙사 식당은 어디에 있어?,1
1783,학생식당 위치 좀 알려줘.,1
1784,기숙사 식당 어디 있는지 아니?,1
1785,학생식당 찾아가는 방법 알려줄래?,1
1786,기숙사 식당 어디로 가야 하는지 알려줘.,1
1787,학생식당 가는 길 알아?,1
1788,기숙사 식당 어디서 찾아?,1
1789,학생식당 어디에 위치해?,1
1790,기숙사 식당 어디 있는지 알려줘.,1
1791,학생식당 위치 안내해 줄래?,1
